transaction_id,product_type,region,amount,transaction_date
687,Homeowners,Northeast,168.51,2024-06-05
688,Homeowners,West,159.74,2024-05-16
689,Homeowners,Midwest,209.17,2024-05-20
690,Renters,South,24.17,2025-02-24
691,Renters,Northeast,19.34,2025-09-23
692,Renters,Northeast,15.31,2024-08-22
693,Renters,West,21.89,2025-03-27
694,Renters,Midwest,13.37,2024-10-19
695,Renters,Midwest,24.44,2025-06-23
696,Homeowners,South,158.32,2024-08-14
697,Renters,Northeast,21.98,2024-07-28
698,Renters,South,21.36,2024-11-24
699,Homeowners,South,198.58,2024-04-09
700,Renters,South,15.84,2024-09-19
701,Renters,South,24.67,2024-05-28
702,Renters,South,19.53,2025-06-16
703,Renters,Midwest,12.76,2024-04-27
704,Renters,South,13.3,2025-08-08
705,Renters,South,16.39,2025-02-01
706,Renters,South,17.26,2024-01-17
707,Homeowners,Midwest,204.36,2025-02-12
708,Flood,South,214.55,2024-04-28
709,Renters,West,18.78,2025-05-16
710,Renters,West,22.49,2025-02-24
711,Renters,Northeast,15.81,2024-02-02
712,Renters,Midwest,20.34,2024-01-12
713,Renters,Midwest,20.4,2024-08-15
714,Homeowners,Northeast,217.39,2024-08-12
715,Renters,Midwest,14.69,2024-02-28
716,Renters,Northeast,14.97,2025-09-01
717,Renters,South,12.78,2024-08-05
718,Renters,West,15.11,2025-08-30
719,Renters,South,19.3,2024-10-04
720,Renters,Midwest,14.55,2024-12-27
721,Homeowners,West,173.64,2024-12-04
722,Renters,West,20.27,2025-02-15
723,Renters,West,24.32,2024-04-11
724,Renters,South,23.57,2025-05-03
725,Renters,South,24.1,2025-08-18
726,Renters,South,13.75,2025-02-25
727,Renters,Midwest,18.51,2024-10-03
728,Flood,South,281.09,2025-03-21
729,Renters,South,17.63,2024-01-03
730,Renters,South,14.72,2024-08-22
731,Renters,Northeast,24.93,2024-02-19
732,Homeowners,Midwest,222.05,2024-09-28
733,Renters,South,17.29,2024-03-30
734,Renters,Midwest,17.97,2024-09-30
735,Renters,Northeast,20.09,2024-06-02
736,Renters,West,21.52,2024-05-04
737,Homeowners,West,189.11,2025-03-25
738,Flood,South,261.37,2025-04-22
739,Renters,Midwest,20.33,2024-02-08
740,Renters,West,21.93,2024-04-02
741,Renters,Northeast,12.12,2025-09-04
742,Renters,South,22.46,2024-06-18
743,Renters,West,21.48,2025-08-25
744,Renters,Midwest,17.24,2024-06-21
745,Renters,Midwest,17.17,2025-06-29
746,Flood,Northeast,236.67,2025-02-07
747,Renters,West,24.36,2025-08-25
748,Renters,South,24.9,2024-03-31
749,Renters,West,23.73,2024-06-02
750,Homeowners,Northeast,187.95,2024-02-10
751,Renters,Northeast,14.28,2024-12-19
752,Renters,Midwest,17.61,2024-09-12
753,Renters,South,18.72,2024-10-08
754,Homeowners,Northeast,182.26,2024-11-22
755,Homeowners,South,207.23,2024-03-24
756,Renters,Midwest,19.68,2025-07-06
757,Renters,South,12.43,2025-05-08
758,Renters,Northeast,24.23,2025-02-24
759,Renters,Northeast,22.75,2024-07-07
760,Renters,West,16.58,2024-01-04
761,Renters,West,19.01,2024-09-04
762,Renters,West,17.09,2024-06-29
763,Renters,Northeast,17.42,2025-07-19
764,Renters,South,14.61,2025-09-06
765,Renters,Midwest,15.0,2024-12-07
766,Renters,West,14.92,2025-05-25
767,Renters,South,21.87,2024-11-01
768,Homeowners,West,168.96,2024-07-24
769,Renters,Midwest,24.99,2025-07-04
770,Renters,West,19.05,2024-09-28
771,Renters,South,21.22,2025-03-18
772,Renters,South,15.5,2025-04-24
773,Renters,Midwest,19.82,2025-03-11
774,Renters,Northeast,19.28,2024-07-09
775,Renters,Midwest,24.13,2024-03-28
776,Renters,Northeast,13.28,2024-07-16
777,Homeowners,South,204.67,2025-09-29
778,Renters,Northeast,12.67,2024-03-13
779,Renters,Midwest,24.72,2025-05-29
780,Renters,West,20.72,2024-04-18
781,Homeowners,South,178.54,2024-04-09
782,Renters,South,17.0,2024-02-12
783,Homeowners,Northeast,202.78,2024-09-26
784,Homeowners,Northeast,191.92,2024-06-16
785,Renters,South,21.34,2025-01-24
786,Renters,West,21.29,2025-08-14
787,Renters,West,14.04,2025-03-27
788,Renters,Midwest,22.61,2024-11-08
789,Renters,Midwest,20.12,2025-03-26
790,Homeowners,West,197.1,2025-05-14
791,Renters,Northeast,19.14,2024-05-05
792,Renters,Midwest,17.35,2024-04-06
793,Renters,West,19.87,2024-02-28
794,Renters,Northeast,16.34,2024-07-15
795,Renters,Midwest,16.96,2024-10-15
796,Renters,South,20.22,2025-06-09
797,Renters,West,19.81,2025-02-07
798,Renters,Midwest,17.62,2025-07-22
799,Renters,South,24.7,2024-11-17
800,Flood,Northeast,141.95,2024-03-22
801,Renters,South,16.5,2024-07-22
802,Renters,South,18.72,2024-07-26
803,Renters,South,20.97,2024-06-02
804,Renters,Northeast,12.98,2024-08-17
805,Renters,South,21.05,2025-02-06
806,Renters,South,15.48,2024-05-13
807,Renters,South,21.19,2025-07-13
808,Renters,South,15.24,2024-09-14
809,Homeowners,West,157.94,2024-09-22
810,Renters,Midwest,24.21,2024-09-04
811,Renters,South,20.84,2024-10-10
812,Renters,South,24.17,2024-05-16
813,Renters,West,17.19,2024-08-24
814,Renters,South,14.79,2024-06-14
815,Renters,Northeast,17.64,2025-02-22
816,Homeowners,Northeast,210.54,2025-01-01
817,Renters,South,21.4,2024-09-04
818,Renters,South,20.72,2024-07-30
819,Renters,South,22.64,2024-04-20
820,Renters,Northeast,15.23,2024-12-31
821,Renters,Midwest,12.81,2024-03-01
822,Renters,Midwest,19.76,2025-06-11
823,Renters,West,22.9,2025-07-03
824,Renters,South,15.68,2025-05-18
825,Renters,South,21.66,2025-08-25
826,Renters,Northeast,16.82,2024-03-13
827,Renters,West,16.34,2025-07-02
828,Renters,West,17.91,2025-03-20
829,Homeowners,South,212.52,2025-02-23
830,Renters,Northeast,22.19,2025-06-13
831,Homeowners,Midwest,183.29,2024-07-03
832,Renters,South,17.3,2024-03-28
833,Homeowners,Northeast,207.33,2024-04-30
834,Renters,Northeast,14.09,2024-01-21
835,Renters,South,22.74,2025-08-17
836,Renters,Midwest,16.03,2025-03-19
837,Renters,South,15.31,2024-03-01
838,Renters,West,22.26,2024-11-06
839,Renters,West,22.22,2025-09-13
840,Renters,South,24.23,2024-04-06
841,Renters,West,13.01,2024-04-18
842,Renters,Midwest,23.16,2025-03-01
843,Homeowners,Midwest,184.64,2025-02-17
844,Renters,South,14.08,2025-08-21
845,Renters,South,14.98,2024-02-14
846,Renters,Northeast,21.34,2025-09-11
847,Renters,Northeast,13.09,2025-09-29
848,Renters,West,15.14,2024-04-24
849,Renters,South,19.9,2024-07-24
850,Renters,Midwest,15.48,2024-04-27
851,Renters,West,20.01,2025-05-23
852,Renters,West,23.33,2024-07-13
853,Renters,South,14.23,2024-12-19
854,Renters,West,20.21,2024-08-26
855,Renters,South,13.52,2024-10-21
856,Renters,South,14.68,2024-11-20
857,Renters,South,22.05,2024-04-12
858,Renters,Northeast,22.31,2025-06-20
859,Renters,South,23.51,2025-02-19
860,Renters,West,21.51,2024-03-13
861,Renters,West,22.68,2024-12-01
862,Renters,Northeast,15.71,2024-07-17
863,Renters,Northeast,23.11,2025-03-04
864,Renters,Northeast,17.33,2024-02-26
865,Homeowners,West,165.26,2025-06-17
866,Renters,Northeast,21.66,2024-11-30
867,Renters,South,12.96,2024-11-28
868,Homeowners,South,224.79,2025-09-26
869,Renters,South,12.91,2024-07-24
870,Renters,Northeast,16.8,2025-05-21
871,Renters,Northeast,16.55,2024-04-05
872,Renters,Midwest,20.6,2025-07-14
873,Renters,South,13.24,2025-05-18
874,Renters,Northeast,21.96,2024-09-06
875,Renters,South,16.55,2025-04-24
876,Renters,Northeast,20.73,2024-02-13
877,Renters,Northeast,14.53,2024-08-07
878,Renters,Northeast,15.36,2025-07-29
879,Renters,West,19.04,2025-07-27
880,Renters,South,21.31,2024-02-23
881,Renters,South,14.41,2024-08-24
882,Renters,South,23.8,2024-10-26
883,Renters,South,19.6,2024-06-26
884,Renters,West,20.57,2025-01-03
885,Renters,South,15.43,2024-08-09
886,Renters,South,22.74,2025-01-12
887,Renters,South,22.71,2025-08-08
888,Renters,West,22.11,2024-12-05
889,Renters,West,13.96,2025-01-26
890,Renters,Midwest,12.44,2025-02-08
891,Homeowners,West,197.25,2024-08-04
892,Homeowners,West,174.4,2025-03-30
893,Flood,South,258.89,2024-11-26
894,Homeowners,South,222.54,2024-01-27
895,Flood,South,233.27,2025-04-24
896,Renters,Northeast,18.06,2024-12-16
897,Renters,South,13.69,2025-04-03
898,Renters,West,19.36,2025-05-22
899,Renters,Midwest,12.19,2025-04-06
900,Homeowners,South,173.17,2024-07-25
901,Renters,Northeast,24.2,2024-05-04
902,Renters,South,24.88,2025-01-17
903,Renters,South,13.8,2024-10-02
904,Renters,West,16.93,2025-06-23
905,Renters,Midwest,24.94,2025-07-15
906,Renters,West,21.3,2024-01-14
907,Renters,South,20.77,2025-07-20
908,Homeowners,Northeast,219.38,2024-12-08
909,Renters,South,20.43,2025-04-02
910,Renters,West,22.53,2024-07-11
911,Renters,South,17.92,2024-04-02
912,Homeowners,Northeast,201.4,2025-01-09
913,Renters,South,17.91,2025-06-15
914,Flood,South,164.45,2024-04-03
915,Homeowners,South,212.53,2025-03-13
916,Renters,South,16.61,2024-05-29
917,Renters,Northeast,15.0,2024-12-05
918,Homeowners,West,199.43,2025-06-02
919,Renters,West,20.88,2024-06-03
920,Renters,Midwest,22.43,2024-06-27
921,Renters,West,20.09,2025-09-22
922,Renters,West,22.09,2024-12-31
923,Renters,Northeast,24.68,2024-03-04
924,Homeowners,Midwest,191.39,2024-04-07
925,Renters,Midwest,14.98,2024-10-02
926,Renters,West,12.97,2025-04-29
927,Renters,West,14.16,2025-08-06
928,Renters,Midwest,22.38,2024-04-19
929,Renters,Midwest,12.27,2024-02-08
930,Renters,Midwest,15.93,2024-02-05
931,Renters,West,13.91,2024-06-14
932,Homeowners,Northeast,156.21,2024-01-31
933,Renters,South,22.45,2025-03-28
934,Renters,West,15.95,2024-12-20
935,Renters,Northeast,23.38,2024-03-05
936,Renters,Midwest,22.69,2024-04-15
937,Renters,Midwest,14.48,2024-03-29
938,Renters,South,22.1,2025-02-02
939,Renters,Northeast,13.64,2025-06-08
940,Flood,South,133.44,2024-03-22
941,Renters,South,19.27,2024-02-07
942,Homeowners,Midwest,214.48,2024-01-18
943,Renters,South,17.41,2024-08-11
944,Renters,Midwest,24.37,2024-08-16
945,Renters,South,18.67,2024-09-26
946,Renters,Midwest,19.18,2024-07-05
947,Renters,South,14.41,2025-03-26
948,Renters,Northeast,22.73,2025-02-09
949,Renters,South,19.26,2024-07-03
950,Renters,Midwest,24.21,2024-03-16
951,Renters,West,22.35,2024-11-03
952,Renters,Midwest,14.84,2025-08-18
953,Renters,Midwest,12.01,2025-09-30
954,Renters,Northeast,16.89,2024-12-02
955,Renters,South,16.57,2024-09-29
956,Renters,Midwest,24.33,2024-10-05
957,Renters,Midwest,15.1,2024-08-16
958,Renters,West,14.01,2024-01-02
959,Renters,South,21.15,2024-01-13
960,Renters,South,22.76,2024-06-19
961,Renters,Midwest,16.43,2025-04-11
962,Renters,West,18.63,2025-04-23
963,Renters,South,15.62,2024-11-03
964,Homeowners,West,209.7,2024-04-07
965,Renters,Midwest,18.05,2024-08-24
966,Renters,South,15.65,2024-07-08
967,Renters,South,14.6,2024-05-18
968,Renters,South,14.74,2025-05-20
969,Renters,South,24.08,2025-01-24
970,Renters,Midwest,21.74,2025-05-13
971,Renters,West,15.05,2024-05-18
972,Renters,Midwest,15.82,2024-04-13
973,Homeowners,Midwest,195.86,2024-05-26
974,Renters,Midwest,20.06,2024-10-19
975,Homeowners,South,170.81,2024-10-25
976,Renters,South,20.82,2024-04-14
977,Renters,South,22.33,2024-09-08
978,Renters,Northeast,17.76,2024-07-28
979,Flood,South,295.98,2025-04-16
980,Renters,West,12.8,2024-05-16
981,Renters,South,15.55,2025-01-09
982,Flood,South,167.9,2024-09-06
983,Renters,Northeast,23.76,2024-12-25
984,Renters,West,22.63,2024-10-09
985,Renters,Northeast,14.76,2025-07-09
986,Renters,South,23.5,2024-05-19
987,Homeowners,Midwest,201.83,2024-05-08
988,Renters,South,24.22,2024-05-28
989,Renters,West,13.56,2025-03-21
990,Renters,Northeast,20.87,2024-09-06
991,Renters,South,20.22,2024-03-10
992,Homeowners,Midwest,204.98,2024-03-31
993,Homeowners,West,192.5,2024-07-10
994,Homeowners,South,174.51,2025-05-17
995,Renters,West,13.28,2024-11-06
996,Renters,Northeast,19.61,2024-07-15
997,Renters,South,21.61,2024-01-30
998,Homeowners,Midwest,215.48,2025-03-20
999,Renters,South,22.32,2025-09-06
1000,Flood,South,127.09,2024-09-03
1001,Renters,Northeast,18.81,2024-10-04
1002,Renters,South,15.29,2024-07-09
1003,Renters,West,21.69,2024-01-22
1004,Renters,Midwest,16.71,2025-06-12
1005,Renters,Northeast,22.85,2025-05-10
1006,Renters,West,14.88,2024-08-26
1007,Renters,South,21.9,2024-09-25
1008,Renters,Midwest,24.12,2024-01-06
1009,Renters,Northeast,17.47,2024-01-26
1010,Homeowners,Midwest,168.73,2025-07-24
1011,Renters,West,19.31,2025-06-09
1012,Homeowners,Midwest,167.94,2025-02-02
1013,Renters,West,20.6,2024-12-02
1014,Renters,Midwest,20.86,2024-05-01
1015,Homeowners,West,195.89,2024-05-24
1016,Homeowners,West,183.31,2024-06-12
1017,Renters,South,20.56,2025-04-07
1018,Renters,Northeast,14.04,2024-07-08
1019,Renters,Midwest,18.74,2024-07-12
1020,Renters,Midwest,18.53,2024-06-19
1021,Renters,Midwest,22.87,2025-08-05
1022,Homeowners,West,197.66,2024-11-08
1023,Renters,Northeast,16.09,2024-07-15
1024,Renters,South,17.77,2025-01-16
1025,Renters,West,19.02,2025-09-25
1026,Renters,Northeast,21.99,2024-01-06
1027,Renters,West,18.29,2025-08-30
1028,Renters,West,14.8,2025-01-10
1029,Renters,Midwest,12.08,2025-02-04
1030,Renters,Midwest,15.04,2025-02-19
1031,Renters,West,24.31,2024-05-29
1032,Renters,Midwest,24.87,2025-05-29
1033,Flood,Midwest,156.81,2025-06-13
1034,Renters,West,14.36,2024-03-23
1035,Homeowners,South,187.27,2024-01-30
1036,Renters,Northeast,19.35,2025-05-09
1037,Renters,West,13.09,2024-11-09
1038,Renters,West,12.68,2024-12-20
1039,Renters,Northeast,15.04,2025-06-06
1040,Homeowners,West,172.85,2025-03-23
1041,Renters,Midwest,12.47,2024-02-23
1042,Renters,South,12.13,2025-04-27
1043,Renters,South,12.15,2024-12-29
1044,Renters,Midwest,21.07,2024-11-28
1045,Renters,Northeast,12.8,2024-10-09
1046,Renters,West,13.72,2025-07-28
1047,Renters,South,22.82,2024-01-17
1048,Renters,Midwest,15.37,2025-06-03
1049,Homeowners,Northeast,183.75,2024-06-23
1050,Homeowners,Northeast,165.83,2024-03-11
1051,Renters,South,17.75,2024-07-13
1052,Renters,South,19.19,2025-04-05
1053,Renters,West,21.88,2024-10-11
1054,Renters,Midwest,16.69,2024-08-11
1055,Renters,Northeast,12.45,2024-02-14
1056,Renters,West,15.2,2024-08-08
1057,Renters,Midwest,16.05,2025-07-03
1058,Renters,South,22.74,2024-01-09
1059,Renters,Northeast,12.59,2025-09-29
1060,Renters,Northeast,12.45,2024-10-26
1061,Renters,West,14.03,2024-05-14
1062,Renters,Northeast,16.57,2024-06-11
1063,Renters,West,15.76,2024-06-29
1064,Renters,South,17.8,2024-07-12
1065,Renters,South,23.06,2024-10-28
1066,Renters,South,15.63,2024-12-06
1067,Renters,Northeast,22.64,2025-08-29
1068,Renters,South,14.54,2025-07-12
1069,Renters,West,15.29,2024-04-17
1070,Renters,Midwest,13.21,2024-11-26
1071,Homeowners,Midwest,200.74,2024-06-30
1072,Renters,South,19.48,2024-01-30
1073,Renters,Northeast,12.24,2025-03-19
1074,Homeowners,Midwest,199.59,2025-01-08
1075,Renters,Northeast,13.7,2025-06-17
1076,Renters,South,13.47,2024-12-01
1077,Renters,South,24.08,2025-02-27
1078,Renters,Northeast,20.1,2025-05-19
1079,Renters,Northeast,20.21,2024-11-16
1080,Renters,South,18.4,2025-01-20
1081,Renters,West,12.66,2025-06-07
1082,Renters,Northeast,12.32,2025-09-13
1083,Renters,South,16.43,2024-05-07
1084,Homeowners,Northeast,213.87,2025-02-23
1085,Renters,West,24.93,2025-03-15
1086,Renters,South,20.84,2025-06-13
1087,Renters,Midwest,21.83,2025-02-03
1088,Renters,South,20.24,2025-04-06
1089,Renters,Northeast,20.9,2024-12-02
1090,Renters,South,16.46,2025-06-10
1091,Renters,West,23.94,2025-09-01
1092,Renters,West,20.38,2024-07-24
1093,Renters,Northeast,21.26,2025-04-20
1094,Renters,Northeast,19.02,2024-09-07
1095,Homeowners,West,191.48,2025-05-25
1096,Renters,South,19.89,2025-05-22
1097,Renters,South,18.24,2025-08-30
1098,Renters,West,17.77,2024-02-23
1099,Homeowners,West,193.7,2024-07-11
1100,Renters,South,16.14,2024-11-21
1101,Renters,South,16.74,2024-07-06
1102,Renters,South,21.01,2025-09-12
1103,Renters,West,17.54,2024-04-11
1104,Renters,West,20.76,2025-03-16
1105,Renters,South,20.02,2024-02-12
1106,Renters,Northeast,24.53,2025-09-18
1107,Renters,South,19.04,2024-01-20
1108,Renters,West,24.68,2024-07-25
1109,Renters,Midwest,20.29,2025-02-14
1110,Homeowners,South,170.38,2025-01-03
1111,Renters,West,22.53,2025-03-18
1112,Renters,West,12.97,2024-12-24
1113,Renters,Northeast,21.12,2025-07-16
1114,Homeowners,Northeast,173.68,2024-09-25
1115,Renters,South,16.31,2025-09-21
1116,Renters,West,20.79,2025-09-25
1117,Renters,West,15.26,2025-05-12
1118,Renters,West,16.91,2024-02-23
1119,Renters,Northeast,14.16,2025-06-30
1120,Renters,West,17.87,2025-02-17
1121,Homeowners,West,183.91,2024-08-04
1122,Renters,South,20.58,2025-07-29
1123,Renters,South,17.92,2024-08-04
1124,Homeowners,South,221.59,2024-06-17
1125,Renters,Midwest,18.83,2024-11-01
1126,Renters,Midwest,13.65,2024-07-06
1127,Renters,South,14.71,2024-09-16
1128,Renters,South,23.33,2024-10-17
1129,Renters,Midwest,15.84,2025-09-26
1130,Renters,South,13.93,2024-06-04
1131,Renters,Northeast,13.97,2024-07-05
1132,Renters,South,18.81,2024-02-08
1133,Renters,Midwest,16.1,2024-03-06
1134,Renters,West,22.19,2024-09-11
1135,Homeowners,Northeast,215.64,2025-08-21
1136,Renters,South,19.84,2025-08-20
1137,Renters,South,24.94,2025-06-25
1138,Renters,South,22.53,2025-09-21
1139,Renters,Midwest,23.36,2025-06-24
1140,Renters,Northeast,17.72,2025-05-01
1141,Renters,Northeast,19.79,2025-02-25
1142,Renters,South,12.63,2025-01-12
1143,Renters,Midwest,15.44,2024-04-07
1144,Renters,South,22.74,2024-05-13
1145,Renters,South,12.19,2024-05-23
1146,Homeowners,Northeast,181.13,2024-06-27
1147,Renters,South,14.4,2025-02-19
1148,Homeowners,West,171.25,2025-03-18
1149,Renters,South,13.04,2024-05-02
1150,Renters,Northeast,14.63,2024-02-04
1151,Renters,South,18.65,2024-05-26
1152,Homeowners,Midwest,164.56,2024-06-23
1153,Renters,Northeast,12.93,2024-01-16
1154,Renters,West,19.25,2024-11-28
1155,Renters,West,22.11,2024-08-13
1156,Renters,South,20.39,2024-01-01
1157,Renters,South,17.91,2025-01-03
1158,Renters,Northeast,13.65,2025-05-08
1159,Renters,Midwest,16.66,2024-06-19
1160,Renters,South,12.61,2024-07-08
1161,Renters,South,13.0,2025-03-19
1162,Renters,Northeast,16.3,2024-04-20
1163,Renters,South,19.54,2024-03-08
1164,Renters,Northeast,24.44,2025-06-01
1165,Renters,Midwest,17.11,2024-09-25
1166,Renters,Northeast,20.03,2024-03-06
1167,Renters,Northeast,16.32,2025-08-10
1168,Renters,Midwest,16.55,2024-05-26
1169,Flood,Midwest,266.69,2025-01-08
1170,Renters,South,20.2,2025-03-15
1171,Renters,Midwest,21.5,2024-10-15
1172,Homeowners,West,214.98,2024-06-25
1173,Flood,South,207.85,2024-06-16
1174,Renters,South,18.75,2024-11-05
1175,Renters,South,22.0,2025-07-11
1176,Renters,South,19.43,2024-03-25
1177,Flood,Midwest,129.19,2024-03-04
1178,Renters,South,19.66,2025-08-11
1179,Renters,South,14.1,2024-11-08
1180,Renters,Midwest,14.92,2024-03-28
1181,Renters,Northeast,16.61,2024-02-19
1182,Renters,South,16.3,2024-09-01
1183,Renters,West,21.56,2024-04-21
1184,Renters,South,16.12,2025-09-20
1185,Renters,South,14.38,2024-02-27
1186,Renters,South,15.71,2025-07-03
1187,Renters,Midwest,13.36,2025-05-17
1188,Renters,Northeast,12.4,2024-08-28
1189,Renters,Northeast,15.3,2024-01-01
1190,Renters,Northeast,23.2,2025-05-05
1191,Renters,Midwest,20.15,2024-01-25
1192,Renters,West,19.44,2025-04-25
1193,Renters,Midwest,15.21,2025-06-29
1194,Renters,South,19.67,2024-03-10
1195,Renters,Northeast,13.14,2024-01-10
1196,Renters,Midwest,15.68,2025-01-15
1197,Homeowners,Northeast,198.7,2025-06-04
1198,Renters,Midwest,15.46,2024-05-22
1199,Renters,West,17.96,2024-03-19
1200,Renters,South,24.11,2025-09-12
1201,Renters,Midwest,23.44,2025-05-10
1202,Renters,Northeast,13.79,2024-09-23
1203,Renters,Northeast,23.17,2025-01-10
1204,Renters,Midwest,23.85,2024-03-13
1205,Renters,Midwest,17.34,2025-09-06
1206,Flood,South,282.65,2024-07-24
1207,Renters,West,13.97,2025-03-09
1208,Renters,Northeast,14.37,2024-01-13
1209,Renters,South,21.44,2024-04-08
1210,Renters,South,21.69,2025-04-11
1211,Renters,West,22.56,2024-12-26
1212,Renters,West,23.66,2024-07-01
1213,Renters,South,20.34,2025-06-25
1214,Renters,Northeast,18.32,2024-08-19
1215,Homeowners,Northeast,195.0,2025-08-17
1216,Homeowners,Midwest,214.4,2024-06-03
1217,Renters,Midwest,23.85,2024-08-02
1218,Homeowners,Midwest,154.03,2024-05-31
1219,Renters,Midwest,15.98,2024-10-10
1220,Homeowners,West,160.3,2025-08-24
1221,Renters,South,15.06,2024-11-23
1222,Homeowners,Midwest,208.74,2024-11-22
1223,Renters,South,21.65,2024-11-07
1224,Renters,South,20.3,2024-08-24
1225,Renters,South,18.18,2024-08-17
1226,Renters,Midwest,22.67,2024-10-24
1227,Renters,Northeast,21.36,2025-01-17
1228,Renters,West,24.76,2024-01-03
1229,Renters,Northeast,22.91,2025-03-22
1230,Renters,West,13.85,2024-01-24
1231,Renters,South,15.98,2025-05-12
1232,Renters,West,20.83,2024-09-03
1233,Renters,Midwest,24.25,2024-12-26
